1556789400000,21.93130000,22.06430000,21.92590000,21.99240000,50242.33000000,1556791199999,1104737.03488400,1374,33630.71000000,739541.92742200,0
1556791200000,21.99250000,22.26000000,21.98230000,22.17680000,109444.57000000,1556792999999,2424147.31577100,2988,61523.01000000,1363221.50605800,0
1556793000000,22.17700000,22.25000000,22.12280000,22.24500000,27933.47000000,1556794799999,619765.92640500,1416,13411.52000000,297656.93813700,0
1556794800000,22.23620000,22.98000000,22.23620000,22.85080000,171724.36000000,1556796599999,3899739.31001800,6829,106686.23000000,2421091.28870500,0
1556796600000,22.85800000,22.86850000,22.51150000,22.73930000,81602.28000000,1556798399999,1852295.29946400,3620,42963.57000000,975301.75514000,0
1556798400000,22.75060000,22.78000000,22.58000000,22.60360000,36256.57000000,1556800199999,823314.67670300,1687,18288.04000000,415533.33340100,0
1556800200000,22.61560000,22.85000000,22.59000000,22.80000000,38399.58000000,1556801999999,873281.85081300,1787,24250.33000000,551383.24555700,0
1556802000000,22.79260000,22.83850000,22.66250000,22.81850000,43361.67000000,1556803799999,987215.80832200,2042,22133.76000000,503866.58483900,0
1556803800000,22.80880000,23.41830000,22.78030000,23.40170000,207582.61000000,1556805599999,4790293.74368000,5491,118860.60000000,2739549.06837800,0
1556805600000,23.40170000,23.79740000,23.34930000,23.76390000,215006.28000000,1556807399999,5070302.26657800,7543,141497.71000000,3335668.42597700,0
1556807400000,23.77500000,24.12700000,23.52000000,23.74490000,228311.33000000,1556809199999,5448214.20439000,8672,129583.84000000,3095161.89963200,0
1556809200000,23.75000000,23.89630000,23.41110000,23.53420000,132451.32000000,1556810999999,3125319.59913100,4662,56819.67000000,1341411.60079000,0
1556811000000,23.53420000,23.79950000,23.50000000,23.63980000,47548.31000000,1556812799999,1124508.96657300,2527,23307.80000000,551682.44441000,0
1556812800000,23.64040000,23.86720000,23.42000000,23.49590000,72172.93000000,1556814599999,1704894.27314800,3942,37148.52000000,877330.66795100,0
1556814600000,23.48940000,23.56920000,23.17000000,23.29910000,113801.97000000,1556816399999,2652103.78505600,3901,40701.50000000,948614.47057900,0
1556816400000,23.29910000,23.66680000,23.24820000,23.53570000,51821.84000000,1556818199999,1217909.95984700,2712,30872.89000000,725164.66862900,0
1556818200000,23.55090000,23.56990000,23.39990000,23.43660000,18328.32000000,1556819999999,430668.34981800,969,9484.26000000,222905.36262800,0
1556820000000,23.44510000,23.62500000,23.43650000,23.62500000,18352.32000000,1556821799999,431827.83493600,890,12866.15000000,302888.10612800,0
1556821800000,23.62500000,23.75020000,23.62300000,23.72450000,34198.06000000,1556823599999,810720.92712300,1977,19685.11000000,466702.01896000,0
1556823600000,23.72450000,23.76000000,23.65190000,23.73150000,14960.52000000,1556825399999,354943.83849500,962,11401.08000000,270542.26578300,0
1556825400000,23.73150000,23.73150000,23.45300000,23.58040000,27236.68000000,1556827199999,642141.20933300,1851,10870.61000000,256215.79404700,0
1556827200000,23.58030000,23.67770000,23.55000000,23.58430000,8779.02000000,1556828999999,207396.48587900,899,5363.66000000,126704.59637900,0
1556829000000,23.58230000,23.58380000,23.52300000,23.55040000,7976.29000000,1556830799999,187825.16718800,645,4710.01000000,110925.18956300,0
1556830800000,23.55010000,23.70000000,23.53010000,23.69970000,14703.65000000,1556832599999,347391.38876900,957,8918.90000000,210887.45379700,0
1556832600000,23.69970000,23.76920000,23.30880000,23.45590000,53181.10000000,1556834399999,1253079.25084300,2555,29133.45000000,687129.72820700,0
1556834400000,23.45590000,23.59900000,23.42310000,23.54180000,25454.64000000,1556836199999,598389.51530800,1256,14510.53000000,341104.74857700,0
1556836200000,23.54450000,23.56900000,23.41190000,23.47130000,18359.68000000,1556837999999,431043.82571300,1014,7778.20000000,182577.49312100,0
1556838000000,23.47820000,23.64610000,23.43870000,23.64550000,19578.22000000,1556839799999,461436.83569600,1183,10613.79000000,250089.65742500,0
1556839800000,23.64550000,23.65450000,23.53170000,23.61660000,18295.55000000,1556841599999,431592.95178200,911,8815.82000000,208038.07430000,0
1556841600000,23.61680000,23.68520000,23.48770000,23.68520000,40142.24000000,1556843399999,946956.52662000,1280,23515.15000000,554705.84558900,0
1556843400000,23.68520000,23.97110000,23.67420000,23.96910000,68585.72000000,1556845199999,1633362.19423700,2529,38303.25000000,912462.46588000,0
1556845200000,23.96910000,23.97200000,23.69560000,23.71570000,44499.90000000,1556846999999,1059362.96417100,1927,21239.88000000,505663.86999700,0
1556847000000,23.72880000,23.83070000,23.53000000,23.66000000,64971.13000000,1556848799999,1538752.94191100,2750,30158.54000000,714117.49102200,0
1556848800000,23.66680000,23.66680000,23.43180000,23.47470000,37489.25000000,1556850599999,882733.84093700,1741,16953.74000000,399248.77810600,0
1556850600000,23.47570000,23.50840000,23.35000000,23.42380000,43931.70000000,1556852399999,1028671.57566500,2006,18641.79000000,436564.01354100,0
1556852400000,23.40500000,23.55600000,23.40490000,23.42980000,27054.55000000,1556854199999,635356.09810400,1025,13519.67000000,317352.74167200,0
1556854200000,23.42980000,23.53100000,23.39180000,23.39880000,20968.21000000,1556855999999,491929.47508000,688,7115.77000000,167015.96363600,0
1556856000000,23.39330000,23.47890000,23.22530000,23.47870000,43883.45000000,1556857799999,1023432.53140700,1885,21060.91000000,490971.16330100,0
1556857800000,23.47890000,23.50000000,23.35010000,23.41860000,24770.01000000,1556859599999,580418.87063400,1197,11993.78000000,281019.77719600,0
1556859600000,23.39950000,23.48800000,23.35000000,23.42080000,13298.87000000,1556861399999,311320.59716700,666,6713.98000000,157191.21188200,0
1556861400000,23.42200000,23.43780000,23.35000000,23.38350000,17091.98000000,1556863199999,399885.39557500,584,8670.03000000,202838.93360800,0
1556863200000,23.38330000,23.52150000,23.35450000,23.38050000,37457.43000000,1556864999999,878064.88901300,1518,19958.16000000,467902.51476000,0
1556865000000,23.38050000,23.49030000,23.38000000,23.43450000,41089.51000000,1556866799999,962159.47848700,1107,17269.10000000,404476.99981200,0
1556866800000,23.43720000,23.46150000,23.26520000,23.28180000,47091.60000000,1556868599999,1099610.39266100,1323,15561.95000000,363440.70674300,0
1556868600000,23.29020000,23.30000000,23.08800000,23.16980000,76007.03000000,1556870399999,1763350.73822400,2600,27088.95000000,628516.59344700,0
1556870400000,23.16120000,23.47000000,23.01010000,23.43870000,77389.53000000,1556872199999,1797225.48479000,3454,42443.06000000,986269.33451200,0
1556872200000,23.43000000,23.59900000,23.33840000,23.38370000,79318.81000000,1556873999999,1859365.18957800,3167,38223.83000000,896693.27393200,0
1556874000000,23.38840000,23.60000000,23.31900000,23.58520000,80683.20000000,1556875799999,1893268.94169900,3253,44690.02000000,1049331.91059500,0
1556875800000,23.58320000,23.70650000,23.30780000,23.35510000,96212.85000000,1556877599999,2264522.52046300,4379,47936.98000000,1129093.77815000,0
